Open time,mempool_size,transaction_rate,market_cap_usd,average_block_size,market_price_usd,exchange_volume_usd,average_confirmation_time,hash_rate,difficulty,miners_revenue,total_transaction_fees
2021-08-07,694598.5,2.4833333333333334,818083859315.625,0.791597706586826,42825.95,458571279.1505,7.545344498135732,120343887.87095772,14496442856349.0,45850268.790412456,10.389359620000002
2021-08-08,822020.0,2.2416666666666667,831772268289.0625,0.8049295759493672,44634.13,577948603.0353999,9.764151937231098,113858289.12342106,14496442856349.0,44179354.81712923,9.837215589999998
2021-08-09,1720524.75,3.05,857521964918.75,1.1259523815789474,43816.14,424351428.9948,15.902155082202682,109534556.62506332,14496442856349.0,43228448.21630561,13.536098329999996
2021-08-10,730354.25,3.083333333333333,855145882812.5,0.9898545696969694,46333.46,673221003.7886,10.764009031682294,118902643.70483847,14496442856349.0,48233368.67053298,13.957605080000002
2021-08-11,1515529.5,3.225,865920097906.25,1.10884337414966,45608.37,341739411.6567,16.814696663249173,105931446.20976518,14496442856349.0,42939210.622138664,13.263662280000004
2021-08-12,806287.5,2.975,839329837106.2501,1.0304098741721857,45611.46,357102154.8612,15.287743353545999,108813934.5420037,14496442856349.0,42929376.7834287,12.84363469000001
2021-08-13,3422361.0,3.2416666666666667,870330274850.0,1.2439080211267606,44417.78,364203587.11,33.20310096872665,108175319.62792763,15324761487407.408,42018438.48174473,23.579736179999994
2021-08-14,675134.75,2.475,881624046875.0,0.7645612256097561,47833.98,413817979.39739996,8.320372018644642,126820808.5468918,15556093717703.0,48765927.53500252,10.895738640000001
2021-08-15,536209.0,2.1833333333333336,867300123812.5002,0.8235795879120882,47112.19,289525608.0355,8.414814334217489,140740165.58252627,15556093717703.0,53211493.46389551,9.728880110000004
2021-08-16,1438485.75,3.2333333333333334,886784750000.0,1.1053970124223598,47056.41,238769871.1092,13.018449220387087,124500915.70761941,15556093717703.0,47962042.2573277,16.332771140000002
2021-08-17,4199417.0,3.025,863541529981.6938,1.1411411337209294,45982.55,328414269.4825,18.235567560634035,133007189.45161822,15556093717703.0,51238797.93256642,15.65187721999999
2021-08-18,6095729.5,2.8583333333333334,846003968623.0059,1.2484088740740737,44648.57,391450533.16090006,20.385952532793006,104395177.76725851,15556093717703.0,38733931.86284885,15.411591230000003
2021-08-19,1435979.25,3.0083333333333333,843477350475.0,1.114092584415584,44777.86,318619549.5016,17.97878087536585,119087832.41598378,15556093717703.0,44064382.99067613,12.909055029999998
2021-08-20,2183553.5,3.1333333333333333,887269493743.75,1.152746675,46734.65,334784599.96800005,18.28613327665265,123727618.0945286,15556093717703.0,48449546.18566341,15.74679145999999
2021-08-21,745906.5,2.6416666666666666,920362288650.0,0.8427393705882353,49327.75,393922039.2275,16.643629029509924,131460594.22543663,15556093717703.0,52705962.505506665,11.42035586
2021-08-22,693212.25,2.3333333333333335,920621640750.0,0.8382142499999998,48932.02,293309782.24459994,10.484626238549874,126820808.5468918,15556093717703.0,50723143.42981716,11.626182749999995
2021-08-23,645907.25,3.425,936582581025.0,0.9285368984771573,49335.68,175696197.0432,6.964270692243102,152339629.77888831,15556093717703.0,62783444.839141734,14.336849090000007
2021-08-24,1650069.25,3.05,924069644212.5,1.1354540064935068,49523.5,347662893.76,18.953611519527385,119087832.41598378,15556093717703.0,48446097.43704099,15.003273339999998
2021-08-25,776118.5,3.075,907696523162.5,0.9601314625000004,47744.58,329218454.3778,9.754645613940495,130687447.2547367,16431142929372.8,48840322.24348587,12.856517219999997
2021-08-26,1015223.75,3.0666666666666664,884326947890.625,1.0190372054794523,48972.09,308193605.3925,9.442257252342934,127844614.11993943,17615033039279.0,44344740.93695561,11.575345220000004
2021-08-27,1620729.0,3.091666666666667,889086645184.375,1.0255255342465757,46962.8,350695648.25600004,18.78656639730755,127844614.11993943,17615033039279.0,44045251.69675718,11.915706289999997
2021-08-28,672284.5,2.55,920729298803.125,0.9332373971631213,49056.86,314537378.69339997,12.096968846057662,123466373.91035247,17615033039279.0,43653820.949328326,10.702355910000005
2021-08-29,578697.5,2.3083333333333336,913536324421.875,0.8494015705128208,48897.65,127683988.5625,7.910971944988403,136601094.53911337,17615033039279.0,48550300.09798564,8.73895894
2021-08-30,3192070.75,3.0,901795649643.75,1.1784164074074073,48806.78,185179756.2692,14.730241559068896,118212485.65884812,17615033039279.0,41207632.496016696,12.537301139999999
2021-08-31,3275837.5,3.35,888030562687.5,1.1419137013888885,47074.77,243698081.57909998,34.27671121293891,126093318.03610466,17615033039279.0,43189750.75463795,13.740391869999998
2021-09-01,7054705.5,3.291666666666667,893365112827.9036,1.2568720291970807,47155.87,261861261.69700003,50.99091014518603,119963781.7426829,17615033039279.0,41665458.82355731,17.741856400000007
2021-09-02,3422186.5,3.4916666666666667,934837510750.0,1.2581258120805374,48862.76,295404213.2284,32.12784781718024,130471558.24569161,17615033039279.0,47307177.29767034,19.97096727
2021-09-03,2075268.25,3.408333333333333,942219976373.4375,1.2684944999999996,49329.01,333198224.2361,24.85106314140145,129595910.20377423,17615033039279.0,47116728.859512806,18.433869729999994
